Entry	Organism	AA_len	num_combinations
Q17766	Caenorhabditis elegans	453	417618336848097084413894274276720499574793904989084057232685762725458671753637623691514624832176723093135966665697585623399434605575867392958943009454097467456940501829954876792197291169332225403419451158603213605786134033465344
Q17761	Caenorhabditis elegans	484	4854636859983355987026990574670108141107434633693767398676753877328019483916167825600745015027967274498359256717149472737660368924910849087175652006658448508879526962513085436516914930259707900360924579147633680294274819582337237385216
Q17760	Caenorhabditis elegans	318	257590039735853206475743564761647238461252279618895061497262917786876732132719059715652027212056440208062290674553357008789773594054283627410208766176390507659264
Q17758	Caenorhabditis elegans	785	43574960157810288537769944821120608949251307104813231662078049498827020102078484080392329983854507680533416018362141624357185565039920859337136902000614225659754497904347759360641821688351955638433291338621509904549095237220248572004896640441525873754493722169494471836301948517314311284852575714618649741380745157191753837268645707773571922640301981429365952369937634659466055774965334016
Q17754	Caenorhabditis elegans	90	141440778841410474143624665261815556472832
Q17750	Caenorhabditis elegans	735	1175583554763093298531695006962339619634779500242329241408985710328201733077543481746400487306286094121257078944031750324805251340343300461169147828738219189772567284752614105673536334414289197274260367374612779790047383548459203672330573423298137583341779698019275619127618602822435716317348119847300479085596810824032163728811818058537006193197502922058275845562085895307264
Q17745	Caenorhabditis elegans	667	197971284597978034748960554444297573240960154551432893261107907424978084413294565972338905113969726838767110775526741133241125093132161319983279575511486530792006554799271595135636932066722766793470331650778159812177122914905763395113813118696203423335071655523825638323960790758861954005518159042238489293934385611951042461696
Q17704	Caenorhabditis elegans	315	55973189223909067882418365117542000082698719158995068350885771954109580775702687905329000131231062463035564257364550032047596159505858773356310563007758336
Q17703	Caenorhabditis elegans	314	3685477479763560025179810048891654326432837475489387216519227782986639063420753113108082313167477363821271720649517697583380817086805515941156251062239232
Q17695	Caenorhabditis elegans	479	160365441349669280414935401322260671836720859515808277977351332886576129953396847497541615935555861667764211199627872879385382888541133078896234115630373427503465152702702672688203759809023574554913069244903634024621875468850692096
Q17693	Caenorhabditis elegans	663	95687989831307317913362881894892731562094109444813555662746191437543328137222194923111383170792747115157210025842420540894451515322770268588314212037766913827576677694268888254080617857172195642750617955990670478734702900529040384265208520094373892334819007085786707699775476250288516620136375385815213111398210297921536
Q17688	Caenorhabditis elegans	413	2603444345501489244481273939817609609177769298251145705420946362708470360453587714263865139862641642697059154471101016033530058207678782131676280697331839739794275868920892533307929871930162675712
Q17684	Caenorhabditis elegans	137	7429882139956610589698585360104857073607448723861275261534208
Q17678	Caenorhabditis elegans	420	6550675753479312026200530445584015692644942523240048076538674899869157511477289774454553795246534617400652248123549798342247626951673465491311928808572452980126556636767128041123707590527564583999387992064
Q17667	Caenorhabditis elegans	342	8654508618102326441981910656506683105418330591523007940524205554286127840348880815016580788624616373930554465330341703346406387137743066270561080840156100106089660416
Q17638	Caenorhabditis elegans	59	1004997179460150918427705344
Q17635	Caenorhabditis elegans	590	7628085088992122668574717481007040299771374271432261201069156847792004261721413719619822474412170059559487570827261298184795115932654183552210039927702072635102694085374049604261877458008477391086436490048495177465422456950631392022852662765381765050408256067429739495795195904
Q17632	Caenorhabditis elegans	961	366046525291452201477083535095115356511789322237415681454195381728935147599166736827206746830860230366713253917132280458528935429563122063893012996177024921994090507137476882469712319930452029974107708398261085336422005530688341950996503742164369048483633756459661694103906092384903475701115153580682223141276548863809247728302114662361220288312756906288545504675537807448049906338940674513566498166974242016252783935044398731961667592172999374502681800691511732180508984999936
Q17607	Caenorhabditis elegans	623	737277971332075204923886328927838047225193945832454593169517164475183743878835385664781874485752372501069325577497518513201894570281090067541947941124057495541366847385273342052450272292035532123657202649512472745698159027283737358232912550233022405054613390257641173560160999794802688
Q17606	Caenorhabditis elegans	162	12363014278110106646284864820977058969054566799441980815339697310736337707466752
Q17603	Caenorhabditis elegans	245	23507973705414670358422893799807079466728794856813810335193640355568575296812165221950594111710254691021488128
Q17602	Caenorhabditis elegans	1390	76236472280644763040463675991508627004017521577400464154225466691734242109284458422899767289168828513405323324939075666061840930116978048189144176227750792822965530240563732607458708317772368780839449448802315413457149330141476144708198091971253063415241216875521268879073584874896946395585013482882396971506215374024844066596902451411777157382764149582056391717720344410531241134052670355347749821702511469082687022163149503824726738917981772123588175353745563186136565957402805447337782343896051351617485406700497632958273262825925124116491602445650431938053369436418855378686872366150992526637126769173482787723919170155686264990422901488322358596078343945904802932512565906686713825515931068029925529942710962089885696
Q17598	Caenorhabditis elegans	492	147386205980155358501220541777420132413158009113051696747718278113727288137662099056769041324683280033304345749905562442098829156543840350767068572347098891693526223383421118960578477761787595218276279403435120991268510816037830421492388911055958551035904
Q17586	Caenorhabditis elegans	467	24195016826173684957641675150213976239365319946371895291219387136050810154946790351161492785029159477146158194485786749478831913269742912409072673630081578395852218137902983441472993315255100911386233957181115366508014338048
Q17574	Caenorhabditis elegans	682	330533109096949748223184038225886258768151509613856107168572069924311430271047754275528624545585323097812150077525180912324913742264015330151005958267100028914159897622573870495652158948223678173673564951844096094823455442333487275448499563373516281483981432253276109110887307825007110958243383464970158318555967917865434099280919264046874624
Q17569	Caenorhabditis elegans	389	6553937559382238691684452683956437929239972076477666125217132067102701838383491446204245078366275536706893064392320009223052312866509413684640010397547533420739349983133043758668632293376
