Entry	Organism	AA_len	num_combinations
P40473	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	351	24529923810735565155484312433091030273208656148744420602240663061201995016548531035803875791399758668682814909917984667563293636196636335370097340601458122647895441179410432
P40472	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	476	257285549790697308240368969371506855648632102513245746802320608492563642214714204683243603074648053772718368464368637210709897811206445642143871577308418310339497509261874378715199949287543971939636275580068987335386416911854800166276972366366263192655897821184
P40471	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	297	60951059312293207117642267453653003067910851109377037775949776995764360283354996901211055800311853089920416343998960635171981391494072916751941632
P40470	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	206	168522060535023749532235244798993068542764508766090676824433511442697040755739146097626540795228061696
P40469	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1032	762698277997259062767231713864536396807511111767667223786416137501331494095288024488426291176628360803339579399262597891698690940917184333415306622021406656635760164615266312564431641087499294931413803024547524152621270457679762750538427504210684718181520487597830358520919343033601834548362104282545356866038338430419872656223587662009747641287635762946691962806037505182428640350971302103342623090222216764537066850856513438968858218517341276169112114834208465578682389560864927509917929794989071135955484672
P40468	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	2376	39816186204925990022297666050705600346657922613771484835741532771285938448103685556332801481917865877255843943192480459560212134475342614493893373351995511236499817884918658372051716813204937224783630397859291215770819945971584203460888648969545198895726323179554897000885641862824853832336275072759227298373417262621112934165701238987722826827692888118520508654242238886523262910420678660040562865095072905925649254830029468043305860576999182972302756631023750914879159713711303170431826373706394182217022554916894729419951475481416125394975586869102177562269889941648485105520198483935031323481221528549864310320878252687319542695074672412337532573998400419806555081054347795333037709832324311987350445402329837181519156814998952302915284815154662530271515600524183139985805632585745187317454900176385288694128621755488710721539362157980696264606408356661020715410404992725268280498075339307699113130417761387702810614854533900213861141919088450813482545237858146134854750750890699776515016914074013855939311116460395887512210410629016380988370335774224085160286065457546490616663243487721279751124111294089474876165545695645814470935844031036691861776959632252675575808121616159735808
P40467	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	964	784432243032224334796370593221240693382474515460339395778228099790845493287110406574606978374208065532312182448005261632864458348771447108954295783154420658341713753354622347737941462854042278239941620135397571358085940807267319434619013843557675207294052659801256617059116202376311031220943812949049679932991999569431336994307705161971231108060807360582579610975378033261212796502608175177277872669201549841048249305665457429940046371000802915249609557667272820467609632768
P40466	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	484	8338794124586915624280597933547825593593855438398095385566247064069782154972639416995196845824373198694772091048548853357791780736333039877097509587263928419334551385178075150451755639192272359049212163089479878749290511081272920692025335828447232
P40465	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	213	8396206159949395919546309131052032063072060622171249567086290914495471065900384456993944981258449656479744
P40464	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	311	1903772649877981372448019096091624836220767360548831879645637474116092781889293578438140746159460292250757331487876725349210019238652997911760066682585990261899264
P40463	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	436	125426967226884382820414443978709252824869818601991905189681302913287399843244161180421178597591162729525684080214318509298264638390347257928632740098342902404097898826889066160595997346282443124626236834026902059977546328440832
P40462	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	946	47677987452420310475522213637678222124754139407345393969384231846185999474948359781780038856481033486107548288750994263574561949383044841094330932620877461309995942556037951230648694862170158839394127355741666309581947044241348717544902405985762855303693224259421341151347932264527247469227710750123977457734321051149163867744105101088531459645819838107370389160855228384111743716833379044449666666162000347810800240623820760784291063342953977808146455855104
P40460	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	691	146595869195776174655022579667915899576642162853259393923026018603944614469938863584048023770442313853680390317443460539267423009051332246669576194506001809435579830037251858720437824549126393900213611327529184660015546444544722884947858775994686147105035266020217870382724144725272263727099525280522467148208921155906913869758464
P40459	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	309	18657729741303022627472788372514000027566239719665022783628590651369860258567562635109666710410354154345188085788183344015865386501952924452103521002586112
P40458	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	529	1776051961116521309263705620776638458429690047966377157966875668566674986323670884505804272930177408167973060819148388268611188030954027444173125533317698313645714448153518513837335039397812772329532655432935612617391733674013845627860320444540531619081333295309389824
P40457	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1679	170968880429245260550206375873096840881442323898753884891363358955224552843776697570137918812902845737834387008478013837356818808246083707977589679629205116240799307002672548215045418826466829874560034995397754504484008649320223881954039776333088287028829421553379545592761886602510746542295744666033178873622935125955934309188437514332917890527242213844863578755503981715287322527908986024221193499007508749696521967314189267605761661887493091552093298218904805084666324118781023729455858331435704336000955245285035929801602271987631490160731083972383764162870793781173924096834926131831115881877832621168063470168767922168018927279153743395627744891853534811887426670513163375818917267981783496895550330940754063432731229259980074230911164543137531984587772843671524765266757768818207775227117568
P40456	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1118	67380388617492776333570183246193503716843077398136616170086798436500409385903668629233949066807896264057708176401432957101445469122900945699201224981673375363825767992777769252477448541996148720237417217789847989437978853690308945039834694031651850562639239159481016859293862687398604424478347522752437286313024077378202574667358627498253186209536567131687393969044245120700704473927447309820648047119053288885654405430882512205195827858412888465311915868571016921418413264960286221407312120177341328950085047211074627877455209168896
P40455	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	235	115526878867862033013184049622721248343235315089152290921440932664452916263512802427849456792710284723960886872506368
P40454	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	393	185552144017203338596036349753372258168449789921745421342723345808645632437889814020766687156910884903805111750982516341758925154440450324022197255650707664912999985493670291291822433942793879552
P40453	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1071	42839297369316594653809981820547424136379926934646998195703378319104772813099968356599139573928767054276598724620458575631106992799695934104411586114039977622875066116827500185952153868354891917061753093585871371865576968949832245534155969004091803590545170567500443051207137226993945073749763185343702498317098030966569630093484641709806560649577183489282858510999199626096537573450372892901514719085091456658461510614320444873298535574857640880147244687761317521043404429728372078836639480703570892938032180284547569196990464
P40452	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	197	20475430355005385568166582243077657827945887815080017234168671640287690451822306250861624706620209496064
P40451	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	204	473433717387830780578899562892095753601621006794175179885376997852734622040814500971109952741600919552
P40450	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1375	47517581373104615912761628903809512981613920326343867975175918431499135577954203987076296675300306385229619519078428856287237004431893918636715842731332162978965388292932000038963736760279124035755702216622102066773420643213589708618943392403594986306407068383201798390003561937817138064271677838091871248409695118945730406158526474268559504902439890954987649267095560287955145261369717676232369121006893533119631640727845035519176657657648337303501330173182253066389055012971944586047882975246353883941474498545812576261525612250102275599589273861776268434039760254025372134054484779175683155044135219693038343440352473053486696585115130608136904527665047826642635159438708703232
